,TOKEN,POS
1549,官,NOUN
1550,事,NOUN
1551,不,ADV
1552,攝,VERB
1553,焉,PART
1554,得,VERB
1555,儉,VERB
1556,然,ADV
1557,則,ADV
1558,管仲,PROPN
1559,知,VERB
1560,禮,NOUN
1561,乎,PART
1562,曰,VERB
1563,邦,NOUN
1564,君,NOUN
1565,樹,VERB
1566,塞,VERB
1567,門,NOUN
1568,管,PROPN
1569,氏,NOUN
1570,亦,ADV
1571,樹,VERB
1572,塞,VERB
1573,門,NOUN
1574,邦,NOUN
1575,君,NOUN
1576,為,ADP
1577,兩,NOUN
1578,君,NOUN
1579,之,SCONJ
1580,好,VERB
1581,有,VERB
1582,反,VERB
1583,坫,NOUN
1584,管,PROPN
1585,氏,NOUN
1586,亦,ADV
1587,有,VERB
1588,反,VERB
1589,坫,NOUN
1590,管,PROPN
1591,氏,NOUN
1592,而,CCONJ
1593,知,VERB
1594,禮,NOUN
1595,孰,PRON
1596,不,ADV
1597,知,VERB
1598,禮,NOUN
1599,子,PRON
1600,語,VERB
1601,魯,PROPN
1602,大,VERB
1603,師,NOUN
1604,樂,NOUN
1605,曰,VERB
1606,樂,NOUN
1607,其,PRON
1608,可,AUX
1609,知,VERB
1610,也,PART
1611,始,ADV
1612,作,VERB
1613,翕,VERB
1614,如,PART
1615,也,PART
1616,從,VERB
1617,之,PRON
1618,純,VERB
1619,如,VERB
1620,也,PART
1621,繳,NOUN
1622,如,PART
1623,也,PART
1624,繹,VERB
1625,如,VERB
1626,也,PART
1627,以,ADV
1628,成,VERB
1629,儀,PROPN
1630,封,VERB
1631,人,NOUN
1632,請,VERB
1633,見,VERB
1634,曰,VERB
1635,君子,NOUN
1636,之,SCONJ
1637,至,VERB
1638,於,ADP
1639,斯,PRON
1640,也,PART
1641,吾,PRON
1642,未,ADV
1643,嘗,ADV
1644,不,ADV
1645,得,VERB
1646,見,VERB
1647,也,PART
1648,從,VERB
1649,者,PART
1650,見,VERB
1651,之,PRON
1652,出,VERB
1653,曰,VERB
1654,二,NUM
1655,三,NUM
1656,子,NOUN
1657,何,ADV
1658,患,VERB
1659,於,ADP
1660,喪,NOUN
1661,乎,PART
1662,天,NOUN
1663,下,NOUN
1664,之,SCONJ
1665,無,VERB
1666,道,NOUN
1667,也,PART
1668,久,VERB
1669,矣,PART
1670,天,NOUN
1671,將,ADV
1672,以,VERB
1673,夫子,NOUN
1674,為,VERB
1675,木,NOUN
1676,鐸,NOUN
1677,子,PRON
1678,謂,VERB
1679,韶,PROPN
1680,盡,VERB
1681,美,VERB
1682,矣,PART
1683,又,ADV
1684,盡,VERB
1685,善,VERB
1686,也,PART
1687,謂,VERB
1688,武,PROPN
1689,盡,ADV
1690,美,VERB
1691,矣,PART
1692,未,ADV
1693,盡,VERB
1694,善,NOUN
1695,也,PART
1696,子,NOUN
1697,曰,VERB
1698,居,VERB
1699,上,NOUN
1700,不,ADV
1701,寬,VERB
1702,為,VERB
1703,禮,NOUN
1704,不,ADV
1705,敬,VERB
1706,臨,VERB
1707,喪,NOUN
1708,不,ADV
1709,哀,VERB
1710,吾,PRON
1711,何,PRON
1712,以,VERB
1713,觀,VERB
1714,之,PRON
1715,哉,PART
1716,里,NOUN
1717,仁,NOUN
1718,第,NOUN
1719,四,NUM
1720,子,NOUN
1721,曰,VERB
1722,里,NOUN
1723,仁,NOUN
1724,為,VERB
1725,美,NOUN
1726,擇,VERB
1727,不,ADV
1728,處,VERB
1729,仁,NOUN
1730,焉,ADV
1731,得,VERB
1732,知,VERB
1733,子,NOUN
1734,曰,VERB
1735,不,ADV
1736,仁,VERB
1737,者,PART
1738,不,ADV
1739,可,AUX
1740,以,VERB
1741,久,ADV
1742,處,VERB
1743,約,VERB
1744,不,ADV
1745,可,AUX
1746,以,VERB
1747,長,ADV
1748,處,VERB
1749,樂,NOUN
1750,仁,VERB
1751,者,PART
1752,安,VERB
1753,仁,NOUN
1754,知,VERB
1755,者,PART
1756,利,VERB
1757,仁,NOUN
1758,子,NOUN
1759,曰,VERB
1760,唯,ADV
1761,仁,VERB
1762,者,PART
1763,能,AUX
1764,好,VERB
1765,人,NOUN
1766,能,AUX
1767,惡,VERB
1768,人,NOUN
1769,子,NOUN
1770,曰,VERB
1771,苟,ADV
1772,志,VERB
1773,於,ADP
1774,仁,NOUN
1775,矣,PART
1776,無,VERB
1777,惡,NOUN
1778,也,PART
1779,子,NOUN
1780,曰,VERB
1781,富,VERB
1782,與,ADP
1783,貴,VERB
1784,是,PRON
1785,人,NOUN
1786,之,SCONJ
1787,所,PART
1788,欲,VERB
1789,也,PART
1790,不,ADV
1791,以,VERB
1792,其,PRON
1793,道,NOUN
1794,得,VERB
1795,之,PRON
1796,不,ADV
1797,處,VERB
1798,也,PART
1799,貧,VERB
1800,與,ADP
1801,賤,VERB
1802,是,PRON
1803,人,NOUN
1804,之,SCONJ
1805,惡,NOUN
1806,也,PART
1807,不,ADV
1808,以,VERB
1809,其,PRON
1810,道,NOUN
1811,得,VERB
1812,之,PRON
1813,不,ADV
1814,去,VERB
1815,也,PART
1816,君子,NOUN
1817,去,VERB
1818,仁,NOUN
1819,惡,VERB
1820,乎,ADP
1821,成,VERB
1822,名,NOUN
1823,君子,NOUN
1824,無,VERB
1825,終,VERB
1826,食,NOUN
1827,之,SCONJ
1828,間,NOUN
1829,違,VERB
1830,仁,NOUN
1831,造,VERB
1832,次,NOUN
1833,必,ADV
1834,於,ADP
1835,是,PRON
1836,顛,VERB
1837,沛,PROPN
1838,必,ADV
1839,於,VERB
1840,是,PRON
1841,子,NOUN
1842,曰,VERB
1843,我,PRON
1844,未,ADV
1845,見,VERB
1846,好,VERB
1847,仁,NOUN
1848,者,PART
1849,惡,VERB
1850,不,ADV
1851,仁,VERB
1852,者,PART
1853,好,VERB
1854,仁,NOUN
1855,者,PART
1856,無,VERB
1857,以,ADV
1858,尚,VERB
1859,之,PRON
1860,惡,VERB
1861,不,ADV
1862,仁,VERB
1863,者,PART
1864,其,PRON
1865,為,VERB
1866,仁,NOUN
1867,矣,PART
1868,不,ADV
1869,使,VERB
1870,不,ADV
1871,仁,VERB
1872,者,PART
1873,加,VERB
1874,乎,ADP
1875,其,PRON
1876,身,NOUN
1877,有,VERB
1878,能,AUX
1879,一,NUM
1880,日,NOUN
1881,用,VERB
1882,其,PRON
1883,力,NOUN
1884,於,ADP
1885,仁,NOUN
1886,矣,PART
1887,乎,PART
1888,我,PRON
1889,未,ADV
1890,見,VERB
1891,力,NOUN
1892,不,ADV
1893,足,VERB
1894,者,PART
1895,蓋,PART
1896,有,VERB
1897,之,PRON
1898,矣,PART
1899,我,PRON
1900,未,ADV
1901,之,PRON
1902,見,VERB
1903,也,PART
1904,子,NOUN
1905,曰,VERB
1906,人,NOUN
1907,之,SCONJ
1908,過,VERB
1909,也,PART
1910,各,ADV
1911,於,VERB
1912,其,PRON
1913,黨,NOUN
1914,觀,VERB
1915,過,NOUN
1916,斯,ADV
1917,知,VERB
1918,仁,NOUN
1919,矣,PART
1920,子,NOUN
1921,曰,VERB
1922,朝,NOUN
1923,聞,VERB
1924,道,NOUN
1925,夕,NOUN
1926,死,VERB
1927,可,VERB
1928,矣,PART
1929,子,NOUN
1930,曰,VERB
1931,士,NOUN
1932,志,NOUN
1933,於,ADP
1934,道,NOUN
1935,而,CCONJ
1936,恥,VERB
1937,惡,NOUN
1938,衣,NOUN
1939,惡,VERB
1940,食,NOUN
1941,者,PART
1942,未,ADV
1943,足,AUX
1944,與,ADV
1945,議,VERB
1946,也,PART
1947,子,NOUN
1948,曰,VERB
1949,君子,NOUN
1950,之,SCONJ
1951,於,VERB
1952,天,NOUN
1953,下,NOUN
1954,也,PART
1955,無,VERB
1956,適,VERB
1957,也,PART
1958,無,VERB
1959,莫,ADV
1960,也,PART
1961,義,NOUN
1962,之,PRON
1963,於,VERB
1964,比,VERB
1965,子,NOUN
1966,曰,VERB
1967,君子,NOUN
1968,懷,VERB
1969,德,NOUN
1970,小,VERB
1971,人,NOUN
1972,懷,VERB
1973,土,NOUN
1974,君子,NOUN
1975,懷,VERB
1976,刑,NOUN
1977,小,VERB
1978,人,NOUN
1979,懷,VERB
1980,惠,NOUN
1981,子,NOUN
1982,曰,VERB
1983,放,VERB
1984,於,ADP
1985,利,NOUN
1986,而,CCONJ
1987,行,VERB
1988,多,VERB
1989,怨,NOUN
1990,子,NOUN
1991,曰,VERB
1992,能,AUX
1993,以,VERB
1994,禮,NOUN
1995,讓,VERB
1996,為,VERB
1997,國,NOUN
1998,乎,PART
1999,何,ADV
2000,有,VERB
2001,不,ADV
2002,能,AUX
2003,以,VERB
2004,禮,NOUN
2005,讓,VERB
2006,為,VERB
2007,國,NOUN
2008,如,VERB
2009,禮,NOUN
2010,何,PRON
2011,子,NOUN
2012,曰,VERB
2013,不,ADV
2014,患,VERB
2015,無,VERB
2016,位,NOUN
2017,患,NOUN
2018,所,PART
2019,以,ADV
2020,立,VERB
2021,不,ADV
2022,患,VERB
2023,莫,ADV
2024,己,PRON
2025,知,VERB
2026,求,VERB
2027,為,VERB
2028,可,AUX
2029,知,VERB
2030,也,PART
2031,子,NOUN
2032,曰,VERB
2033,參,VERB
2034,乎,ADP
2035,吾,PRON
2036,道,NOUN
2037,一,NUM
2038,以,ADV
2039,貫,VERB
2040,之,PRON
2041,曾子,PROPN
2042,曰,VERB
2043,唯,ADV
2044,子,NOUN
2045,出,VERB
2046,門,NOUN
2047,人,NOUN
2048,問,ADV
2049,曰,VERB
2050,何,PRON
2051,謂,VERB
2052,也,PART
2053,曾子,PROPN
2054,曰,VERB
2055,夫子,NOUN
2056,之,SCONJ
2057,道,NOUN
2058,忠,NOUN
2059,恕,VERB
2060,而,PART
2061,已,PART
2062,矣,PART
2063,子,NOUN
2064,曰,VERB
2065,君子,NOUN
2066,喻,VERB
2067,於,ADP
2068,義,NOUN
2069,小,VERB
2070,人,NOUN
2071,喻,VERB
2072,於,ADP
2073,利,NOUN
2074,子,NOUN
2075,曰,VERB
2076,見,VERB
2077,賢,NOUN
2078,思,VERB
2079,齊,PROPN
2080,焉,ADV
2081,見,VERB
2082,不,ADV
2083,賢,VERB
2084,而,CCONJ
2085,內,NOUN
2086,自,PRON
2087,省,VERB
2088,也,PART
2089,子,NOUN
2090,曰,VERB
2091,事,VERB
2092,父,NOUN
2093,母,NOUN
2094,幾,ADV
2095,諫,VERB
2096,見,VERB
2097,志,NOUN
2098,不,ADV
2099,從,VERB
2100,又,ADV
2101,敬,VERB
2102,不,ADV
2103,違,VERB
2104,勞,VERB
2105,而,CCONJ
2106,不,ADV
2107,怨,VERB
2108,子,NOUN
2109,曰,VERB
2110,父,NOUN
2111,母,NOUN
2112,在,VERB
2113,不,ADV
2114,遠,ADV
2115,游,VERB
2116,游,VERB
2117,必,ADV
2118,有,VERB
2119,方,NOUN
2120,子,NOUN
2121,曰,VERB
2122,三,NUM
2123,年,NOUN
2124,無,VERB
2125,改,VERB
2126,於,ADP
2127,父,NOUN
2128,之,SCONJ
2129,道,NOUN
2130,可,AUX
2131,謂,VERB
2132,孝,NOUN
2133,矣,PART
2134,子,NOUN
2135,曰,VERB
2136,父,NOUN
2137,母,NOUN
2138,之,SCONJ
2139,年,NOUN
2140,不,ADV
2141,可,AUX
2142,不,ADV
2143,知,VERB
2144,也,PART
2145,一,NUM
2146,則,ADV
2147,以,ADV
2148,喜,VERB
2149,一,NUM
2150,則,ADV
2151,以,ADV
2152,懼,VERB
2153,子,NOUN
2154,曰,VERB
2155,古,NOUN
2156,者,PART
2157,言,VERB
2158,之,SCONJ
2159,不,ADV
2160,出,VERB
2161,恥,NOUN
2162,躬,NOUN
2163,之,SCONJ
2164,不,ADV
2165,逮,VERB
2166,也,PART
2167,子,NOUN
2168,曰,VERB
2169,以,VERB
2170,約,VERB
2171,失,VERB
2172,之,PRON
2173,者,PART
2174,鮮,VERB
2175,矣,PART
2176,子,NOUN
2177,曰,VERB
2178,君子,NOUN
2179,欲,AUX
2180,訥,VERB
2181,於,ADP
2182,言,NOUN
2183,而,CCONJ
2184,敏,VERB
2185,於,ADP
2186,行,NOUN
2187,子,NOUN
2188,曰,VERB
2189,德,NOUN
2190,不,ADV
2191,孤,VERB
2192,必,ADV
2193,有,VERB
2194,鄰,NOUN
2195,子游,PROPN
2196,曰,VERB
2197,事,VERB
2198,君,NOUN
2199,數,ADV
2200,斯,ADV
2201,辱,VERB
2202,矣,PART
2203,朋,NOUN
2204,友,NOUN
2205,數,ADV
2206,斯,ADV
2207,疏,VERB
2208,矣,PART
2209,公冶,PROPN
2210,長,PROPN
2211,第,NOUN
2212,五,NUM
2213,子,NOUN
2214,謂,VERB
2215,公冶,PROPN
2216,長,PROPN
2217,可,AUX
2218,妻,VERB
2219,也,PART
2220,雖,ADV
2221,在,VERB
2222,縲,NOUN
2223,絏,NOUN
2224,之,SCONJ
2225,中,NOUN
2226,非,ADV
2227,其,PRON
2228,罪,NOUN
2229,也,PART
2230,以,VERB
2231,其,PRON
2232,子,NOUN
2233,妻,VERB
2234,之,PRON
2235,子,NOUN
2236,謂,VERB
2237,南容,PROPN
2238,邦,NOUN
2239,有,VERB
2240,道,NOUN
2241,不,ADV
2242,廢,VERB
2243,邦,NOUN
2244,無,VERB
2245,道,NOUN
2246,免,VERB
2247,於,ADP
2248,刑,NOUN
2249,戮,VERB
2250,以,VERB
2251,其,PRON
2252,兄,NOUN
2253,之,SCONJ
2254,子,NOUN
2255,妻,VERB
2256,之,PRON
2257,子,NOUN
2258,謂,VERB
2259,子賤,PROPN
2260,君子,NOUN
2261,哉,PART
2262,若,VERB
2263,人,NOUN
2264,魯,PROPN
2265,無,VERB
2266,君子,NOUN
2267,者,PART
2268,斯,ADV
2269,焉,ADV
2270,取,VERB
2271,斯,PRON
2272,子貢,PROPN
2273,問,VERB
2274,曰,VERB
2275,賜,PROPN
2276,也,PART
2277,何,PRON
2278,如子,PROPN
2279,曰,VERB
2280,女,NOUN
2281,器,NOUN
2282,也,PART
2283,曰,VERB
2284,何,PRON
2285,器,NOUN
2286,也,PART
2287,曰,VERB
2288,瑚,NOUN
2289,璉,NOUN
2290,也,PART
2291,或,PRON
2292,曰,VERB
2293,雍,PROPN
2294,也,PART
2295,仁,VERB
2296,而,CCONJ
2297,不,ADV
2298,佞,VERB
2299,子,NOUN
2300,曰,VERB
2301,焉,ADV
2302,用,VERB
2303,佞,NOUN
2304,禦,VERB
2305,人,NOUN
2306,以,VERB
2307,口,NOUN
2308,給,VERB
2309,屢,ADV
2310,憎,VERB
2311,於,ADP
2312,人,NOUN
2313,不,ADV
2314,知,VERB
2315,其,PRON
2316,仁,NOUN
2317,焉,ADV
2318,用,VERB
2319,佞,NOUN
2320,子,NOUN
2321,使,VERB
2322,漆,VERB
2323,雕,VERB
2324,開,VERB
2325,仕,VERB
2326,對,ADV
2327,曰,VERB
2328,吾,PRON
2329,斯,PRON
2330,之,PRON
2331,未,ADV
2332,能,AUX
2333,信,VERB
2334,子,PRON
2335,說,VERB
2336,子,NOUN
2337,曰,VERB
2338,道,NOUN
2339,不,ADV
2340,行,VERB
2341,乘,VERB
2342,桴,NOUN
2343,浮,VERB
2344,于,ADP
2345,海,NOUN
2346,從,VERB
2347,我,PRON
2348,者,PART
2349,其,PRON
2350,由,VERB
2351,與,PART
2352,子路,PROPN
2353,聞,VERB
2354,之,PRON
2355,喜,VERB
2356,子,NOUN
2357,曰,VERB
2358,由,PROPN
2359,也,PART
2360,好,VERB
2361,勇,NOUN
2362,過,VERB
2363,我,PRON
2364,無,VERB
2365,所,PART
2366,取,VERB
2367,材,NOUN
2368,孟,PROPN
2369,武伯,PROPN
2370,問,VERB
2371,子路,PROPN
2372,仁,VERB
2373,乎,PART
2374,子,NOUN
2375,曰,VERB
2376,不,ADV
2377,知,VERB
2378,也,PART
2379,又,ADV
2380,問,VERB
2381,子,NOUN
2382,曰,VERB
2383,由,PROPN
2384,也,PART
2385,千,NUM
2386,乘,NOUN
2387,之,SCONJ
2388,國,NOUN
2389,可,AUX
2390,使,VERB
2391,治,VERB
2392,其,PRON
2393,賦,NOUN
2394,也,PART
2395,不,ADV
2396,知,VERB
2397,其,PRON
2398,仁,NOUN
2399,也,PART
2400,求,PROPN
2401,也,PART
2402,何,PRON
2403,如子,PROPN
2404,曰,VERB
2405,求,PROPN
2406,也,PART
2407,千,NUM
2408,室,NOUN
2409,之,SCONJ
2410,邑,NOUN
2411,百,NUM
2412,乘,NOUN
2413,之,SCONJ
2414,家,NOUN
2415,可,AUX
2416,使,VERB
2417,為,VERB
2418,之,PRON
2419,宰,NOUN
2420,也,PART
2421,不,ADV
2422,知,VERB
2423,其,PRON
2424,仁,NOUN
2425,也,PART
2426,赤,PROPN
2427,也,PART
2428,何,PRON
2429,如子,PROPN
2430,曰,VERB
2431,赤,PROPN
2432,也,PART
2433,束,VERB
2434,帶,NOUN
2435,立,VERB
2436,於,ADP
2437,朝,NOUN
2438,可,AUX
2439,使,VERB
2440,與,ADP
2441,賓,NOUN
2442,客,NOUN
2443,言,VERB
2444,也,PART
2445,不,ADV
2446,知,VERB
2447,其,PRON
2448,仁,NOUN
2449,也,PART
2450,子,NOUN
2451,謂,VERB
2452,子貢,PROPN
2453,曰,VERB
2454,女,NOUN
2455,與,ADP
2456,回,PROPN
2457,也,PART
2458,孰,PRON
2459,愈,VERB
2460,對,ADV
2461,曰,VERB
2462,賜,PROPN
2463,也,PART
2464,何,ADV
2465,敢,AUX
2466,望,VERB
2467,回,VERB
2468,回,PROPN
2469,也,PART
2470,聞,VERB
2471,一,NUM
2472,以,ADV
2473,知,VERB
2474,十,NUM
2475,賜,PROPN
2476,也,PART
2477,聞,VERB
2478,一,NUM
2479,知,VERB
2480,二,NUM
2481,子,NOUN
2482,曰,VERB
2483,弗,ADV
2484,如,VERB
2485,也,PART
2486,吾,PRON
2487,與,ADP
2488,女,PRON
2489,弗,ADV
2490,如,VERB
2491,也,PART
2492,宰,NOUN
2493,予,PRON
2494,晝,NOUN
2495,寢,VERB
2496,子,NOUN
2497,曰,VERB
2498,朽,VERB
2499,木,NOUN
2500,不,ADV
2501,可,AUX
2502,雕,VERB
2503,也,PART
2504,糞,VERB
2505,土,NOUN
2506,之,SCONJ
2507,牆,NOUN
2508,不,ADV
2509,可,AUX
2510,朽,VERB
2511,也,PART
2512,於,ADP
2513,予,PRON
2514,與,ADP
2515,何,ADV
2516,誅,VERB
2517,子,NOUN
2518,曰,VERB
2519,始,VERB
2520,吾,PRON
2521,於,VERB
2522,人,NOUN
2523,也,PART
2524,聽,VERB
2525,其,PRON
2526,言,NOUN
2527,而,CCONJ
2528,信,VERB
2529,其,PRON
2530,行,NOUN
2531,今,NOUN
2532,吾,PRON
2533,於,VERB
2534,人,NOUN
2535,也,PART
2536,聽,VERB
2537,其,PRON
2538,言,NOUN
2539,而,CCONJ
2540,觀,VERB
2541,其,PRON
2542,行,NOUN
2543,於,ADP
2544,予,PRON
2545,與,ADP
2546,改,VERB
2547,是,PRON
2548,子,NOUN
2549,曰,VERB
2550,吾,PRON
2551,未,ADV
2552,見,VERB
2553,剛,VERB
2554,者,PART
2555,或,PRON
2556,對,ADV
2557,曰,VERB
2558,申,PROPN
2559,棖,PROPN
2560,子,NOUN
2561,曰,VERB
2562,棖,PROPN
2563,也,PART
2564,慾,VERB
2565,焉,ADV
2566,得,VERB
2567,剛,VERB
2568,子貢,PROPN
2569,曰,VERB
2570,我,PRON
2571,不,ADV
2572,欲,VERB
2573,人,NOUN
2574,之,SCONJ
2575,加,VERB
2576,諸,PRON
2577,我,PRON
2578,也,PART
2579,吾,PRON
2580,亦,ADV
2581,欲,AUX
2582,無,ADV
2583,加,VERB
2584,諸,NOUN
2585,人,NOUN
2586,子,NOUN
2587,曰,VERB
2588,賜,PROPN
2589,也,PART
2590,非,ADV
2591,爾,PRON
2592,所,PART
2593,及,VERB
2594,也,PART
2595,子貢,PROPN
2596,曰,VERB
2597,夫子,NOUN
2598,之,SCONJ
2599,文,NOUN
2600,章,NOUN
2601,可,AUX
2602,得,VERB
2603,而,CCONJ
2604,聞,VERB
2605,也,PART
2606,夫子,NOUN
2607,之,SCONJ
2608,言,VERB
2609,性,NOUN
2610,與,ADP
2611,天,NOUN
2612,道,NOUN
2613,不,ADV
2614,可,AUX
2615,得,VERB
2616,而,CCONJ
2617,聞,VERB
2618,也,PART
2619,子路,PROPN
2620,有,VERB
2621,聞,VERB
2622,未,ADV
2623,之,PRON
2624,能,AUX
2625,行,VERB
2626,唯,ADV
2627,恐,VERB
2628,有,VERB
2629,聞,VERB
2630,子貢,PROPN
2631,問,VERB
2632,曰,VERB
2633,孔,PROPN
2634,文子,PROPN
2635,何,PRON
2636,以,VERB
2637,謂,VERB
2638,之,PRON
2639,文,NOUN
2640,也,PART
2641,子,NOUN
2642,曰,VERB
2643,敏,VERB
2644,而,CCONJ
2645,好,VERB
2646,學,NOUN
2647,不,ADV
2648,恥,VERB
2649,下,NOUN
2650,問,VERB
2651,是,PRON
2652,以,VERB
2653,謂,VERB
2654,之,PRON
2655,文,NOUN
2656,也,PART
2657,子,PRON
2658,謂,VERB
2659,子產,PROPN
2660,有,VERB
2661,君子,NOUN
2662,之,SCONJ
2663,道,NOUN
2664,四,NUM
2665,焉,PART
2666,其,PRON
2667,行,VERB
2668,己,PRON
2669,也,PART
2670,恭,VERB
2671,其,PRON
2672,事,NOUN
2673,上,NOUN
2674,也,PART
2675,敬,VERB
2676,其,PRON
2677,養,VERB
2678,民,NOUN
2679,也,PART
2680,惠,VERB
2681,其,PRON
2682,使,VERB
2683,民,NOUN
2684,也,PART
2685,義,VERB
2686,子,NOUN
2687,曰,VERB
2688,晏,PROPN
2689,平仲,PROPN
2690,善,ADV
2691,與,ADP
2692,人,NOUN
2693,交,VERB
2694,久,VERB
2695,而,CCONJ
2696,敬,VERB
2697,之,PRON
2698,子,NOUN
2699,曰,VERB
2700,藏,VERB
2701,文仲,PROPN
2702,居,VERB
2703,蔡,PROPN
2704,山,NOUN
2705,節,VERB
2706,藻,NOUN
2707,梲,NOUN
2708,何,PRON
2709,如,VERB
2710,其,PRON
2711,知,VERB
2712,也,PART
2713,子張,PROPN
2714,問,ADV
2715,曰,VERB
2716,令,VERB
2717,尹,PROPN
2718,子文,PROPN
2719,三,NUM
2720,仕,VERB
2721,為,AUX
2722,令,NOUN
2723,尹,NOUN
2724,無,VERB
2725,喜,VERB
2726,色,NOUN
2727,三,NUM
2728,已,VERB
2729,之,SCONJ
2730,無,VERB
2731,慍,VERB
2732,色,NOUN
2733,舊,VERB
2734,令,NOUN
2735,尹,NOUN
2736,之,SCONJ
2737,政,NOUN
2738,必,ADV
2739,以,ADV
2740,告,VERB
2741,新,VERB
2742,令,NOUN
2743,尹,NOUN
2744,何,PROPN
2745,如子,PROPN
2746,曰,VERB
2747,忠,VERB
2748,矣,PART
2749,曰,VERB
2750,仁,VERB
2751,矣,PART
2752,乎,PART
2753,曰,VERB
2754,未,ADV
2755,知,VERB
2756,焉,ADV
2757,得,VERB
2758,仁,NOUN
2759,崔子,PROPN
2760,殺,VERB
2761,齊,PROPN
2762,君,NOUN
2763,陳,PROPN
2764,文子,PROPN
2765,有,VERB
2766,馬,NOUN
2767,十,NUM
2768,乘,NOUN
2769,棄,VERB
2770,而,CCONJ
2771,違,VERB
2772,之,PRON
2773,至,VERB
2774,於,ADP
2775,他,PRON
2776,邦,NOUN
2777,則,ADV
2778,曰,VERB
2779,猶,ADV
2780,吾,PRON
2781,大,VERB
2782,崔子,PROPN
2783,也,PART
2784,違,VERB
2785,之,PRON
2786,之,PRON
2787,一,NUM
2788,邦,NOUN
2789,則,ADV
2790,又,ADV
2791,曰,VERB
2792,猶,ADV
2793,吾,PRON
2794,大,VERB
2795,夫,NOUN
2796,崔子,PROPN
2797,也,PART
2798,違,VERB
2799,之,PRON
2800,何,PRON
2801,如,VERB
2802,子,NOUN
2803,曰,VERB
2804,清,VERB
2805,矣,PART
2806,曰,VERB
2807,仁,VERB
2808,矣,PART
2809,乎,PART
2810,子,NOUN
2811,曰,VERB
2812,未,ADV
2813,之,PRON
2814,焉,ADV
2815,得,VERB
2816,仁,NOUN
2817,季,PROPN
2818,文子,PROPN
2819,三,NUM
2820,思,VERB
2821,而,CCONJ
2822,後,NOUN
2823,行,VERB
2824,子,NOUN
2825,聞,VERB
2826,之,PRON
2827,曰,VERB
2828,再,ADV
2829,斯,ADV
2830,可,VERB
2831,矣,PART
2832,子,NOUN
2833,曰,VERB
2834,甯,PROPN
2835,武子,PROPN
2836,邦,NOUN
2837,有,VERB
2838,道,NOUN
2839,則,ADV
2840,知,VERB
2841,邦,NOUN
2842,無,VERB
2843,道,NOUN
2844,則,ADV
2845,愚,VERB
2846,其,PRON
2847,知,NOUN
2848,可,AUX
2849,及,VERB
2850,也,PART
2851,其,PRON
2852,愚,VERB
2853,不,ADV
2854,可,AUX
2855,及,VERB
2856,也,PART
2857,子,NOUN
2858,在,VERB
2859,陳,PROPN
2860,曰,VERB
2861,歸,VERB
2862,與,ADP
2863,歸,VERB
2864,與,ADP
2865,吾,PRON
2866,黨,NOUN
2867,之,SCONJ
2868,小,VERB
2869,子,NOUN
2870,狂,VERB
2871,簡,VERB
2872,斐,VERB
2873,然,PART
2874,成,VERB
2875,章,NOUN
2876,不,ADV
2877,知,VERB
2878,所,PART
2879,以,ADV
2880,裁,VERB
2881,之,PRON
2882,子,NOUN
2883,曰,VERB
2884,伯夷,PROPN
2885,叔齊,PROPN
2886,不,ADV
2887,念,VERB
2888,舊,VERB
2889,惡,NOUN
2890,怨,VERB
2891,是,PRON
2892,用,VERB
2893,希,VERB
2894,子,NOUN
2895,曰,VERB
2896,孰,PRON
2897,謂,VERB
2898,微,VERB
2899,生,NOUN
2900,高,VERB
2901,直,VERB
2902,或,PRON
2903,乞,VERB
2904,醃,NOUN
2905,焉,PART
2906,乞,VERB
2907,諸,PRON
2908,其,PRON
2909,鄰,NOUN
2910,而,CCONJ
2911,與,VERB
2912,之,PRON
2913,子,NOUN
2914,曰,VERB
2915,巧,VERB
2916,言,NOUN
2917,令,VERB
2918,色,NOUN
2919,足,AUX
2920,恭,VERB
2921,左,NOUN
2922,丘,NOUN
2923,明,ADV
2924,恥,VERB
2925,之,PRON
2926,丘,PROPN
2927,亦,ADV
2928,恥,VERB
2929,之,PRON
2930,匿,VERB
2931,怨,NOUN
2932,而,CCONJ
2933,友,VERB
2934,其,PRON
2935,人,NOUN
2936,左,PROPN
2937,丘明,PROPN
2938,恥,VERB
2939,之,PRON
2940,丘,PROPN
2941,亦,ADV
2942,恥,VERB
2943,之,PRON
2944,顏,PROPN
2945,淵,PROPN
2946,季,PROPN
2947,路,PROPN
2948,侍,VERB
2949,子,NOUN
2950,曰,VERB
2951,盍,ADV
2952,各,ADV
2953,言,VERB
2954,爾,PRON
2955,志,NOUN
2956,子路,PROPN
2957,曰,VERB
2958,願,VERB
2959,車,NOUN
2960,馬,NOUN
2961,衣,NOUN
2962,輕,VERB
2963,裘,NOUN
2964,與,ADP
2965,朋,NOUN
2966,友,NOUN
2967,共,ADV
2968,蔽,VERB
2969,之,PRON
2970,而,CCONJ
2971,無,VERB
2972,憾,VERB
2973,顏,PROPN
2974,淵,PROPN
2975,曰,VERB
2976,願,VERB
2977,無,VERB
2978,伐,VERB
2979,善,ADV
2980,無,VERB
2981,施,VERB
2982,勞,NOUN
2983,子路,PROPN
2984,曰,VERB
2985,願,VERB
2986,聞,VERB
2987,子,PRON
2988,之,SCONJ
2989,志,NOUN
2990,子,NOUN
2991,曰,VERB
2992,老,VERB
2993,者,PART
2994,安,VERB
2995,之,PRON
2996,朋,NOUN
2997,友,NOUN
2998,信,VERB
2999,之,PRON
