,TOKEN,POS
1503,《,NOUN
1504,行,NOUN
1505,苇,NOUN
1506,》,NOUN
1507,《,NOUN
1508,泂,NOUN
1509,酌,VERB
1510,》,NOUN
1511,昭忠,PROPN
1512,信,PROPN
1513,也,PART
1514,武,PROPN
1515,氏,NOUN
1516,子,NOUN
1517,来,NOUN
1518,求,VERB
1519,赙,NOUN
1520,王,NOUN
1521,未,ADV
1522,葬,VERB
1523,也,PART
1524,宋,PROPN
1525,穆,PROPN
1526,公,NOUN
1527,疾,ADV
1528,召,VERB
1529,大,VERB
1530,司,NOUN
1531,马,PROPN
1532,孔父,PROPN
1533,而,CCONJ
1534,属,VERB
1535,殇,PROPN
1536,公,NOUN
1537,焉,PART
1538,曰,VERB
1539,先,NOUN
1540,君,NOUN
1541,舍,VERB
1542,与,NOUN
1543,夷,NOUN
1544,而,CCONJ
1545,立,VERB
1546,寡,VERB
1547,人,NOUN
1548,寡,VERB
1549,人,NOUN
1550,弗,ADV
1551,敢,AUX
1552,忘,VERB
1553,若,ADV
1554,以,VERB
1555,大,VERB
1556,夫,NOUN
1557,之,SCONJ
1558,灵,NOUN
1559,得,VERB
1560,保,VERB
1561,首,NOUN
1562,领,NOUN
1563,以,ADV
1564,没,VERB
1565,先,NOUN
1566,君,NOUN
1567,若,ADV
1568,问,VERB
1569,与,NOUN
1570,夷,VERB
1571,其,PRON
1572,将,NOUN
1573,何,ADV
1574,辞,NOUN
1575,以,VERB
1576,对,NOUN
1577,请子,PROPN
1578,奉,VERB
1579,之,PRON
1580,以,ADV
1581,主,VERB
1582,社,NOUN
1583,稷,NOUN
1584,寡,VERB
1585,人,NOUN
1586,虽,ADV
1587,死,VERB
1588,亦,ADV
1589,无,ADV
1590,悔,VERB
1591,焉,PART
1592,对,PROPN
1593,曰,VERB
1594,群,NOUN
1595,臣,NOUN
1596,愿,ADV
1597,奉,VERB
1598,冯,NOUN
1599,也,PART
1600,公,NOUN
1601,曰,VERB
1602,不,ADV
1603,可,AUX
1604,先,NOUN
1605,君,NOUN
1606,以,VERB
1607,寡,VERB
1608,人,NOUN
1609,为,VERB
1610,贤,NOUN
1611,使,VERB
1612,主,VERB
1613,社,NOUN
1614,稷,NOUN
1615,若,ADV
1616,弃,VERB
1617,德,NOUN
1618,不,ADV
1619,让,VERB
1620,是,PRON
1621,废,NOUN
1622,先,NOUN
1623,君,NOUN
1624,之,SCONJ
1625,举,NOUN
1626,也,PART
1627,岂,PROPN
1628,曰,VERB
1629,能,AUX
1630,贤,VERB
1631,光,NOUN
1632,昭,VERB
1633,先,NOUN
1634,君,NOUN
1635,之,SCONJ
1636,令,NOUN
1637,德,NOUN
1638,可,AUX
1639,不,ADV
1640,务,VERB
1641,乎,PART
1642,吾,PRON
1643,子,NOUN
1644,其,PART
1645,无,VERB
1646,废,VERB
1647,先,NOUN
1648,君,NOUN
1649,之,SCONJ
1650,功,NOUN
1651,使,VERB
1652,公,NOUN
1653,子,NOUN
1654,冯,PROPN
1655,出,VERB
1656,居,VERB
1657,于,ADP
1658,郑,NOUN
1659,八,NUM
1660,月,NOUN
1661,庚辰,NUM
1662,宋,PROPN
1663,穆,PROPN
1664,公,NOUN
1665,卒,VERB
1666,殇,PROPN
1667,公,NOUN
1668,即,VERB
1669,位,NOUN
1670,君子,NOUN
1671,曰,VERB
1672,宋,PROPN
1673,宣,PROPN
1674,公,NOUN
1675,可,AUX
1676,谓,VERB
1677,知,VERB
1678,人,NOUN
1679,矣,PART
1680,立,VERB
1681,穆,PROPN
1682,公,NOUN
1683,其,PRON
1684,子,NOUN
1685,飨,VERB
1686,之,PRON
1687,命,VERB
1688,以,VERB
1689,义,NOUN
1690,夫,NOUN
1691,《,NOUN
1692,商,PROPN
1693,颂,NOUN
1694,》,NOUN
1695,曰,VERB
1696,‘,PROPN
1697,殷,PROPN
1698,受,VERB
1699,命,NOUN
1700,咸,ADV
1701,宜,VERB
1702,百,NUM
1703,禄,NOUN
1704,是,PRON
1705,荷,VERB
1706,’,NOUN
1707,其,PRON
1708,是,PRON
1709,之,PRON
1710,谓,VERB
1711,乎,PART
1712,冬,NOUN
1713,齐,NOUN
1714,郑,NOUN
1715,盟,VERB
1716,于,ADP
1717,石,NOUN
1718,门,NOUN
1719,寻,VERB
1720,卢,NOUN
1721,之,SCONJ
1722,盟,NOUN
1723,也,PART
1724,庚戌,NUM
1725,郑,NOUN
1726,伯,NOUN
1727,之,SCONJ
1728,车,NOUN
1729,偾,NOUN
1730,于,ADP
1731,济,NOUN
1732,卫,NOUN
1733,庄,PROPN
1734,公,NOUN
1735,娶,VERB
1736,于,ADP
1737,齐,NOUN
1738,东,NOUN
1739,宫,NOUN
1740,得,VERB
1741,臣,NOUN
1742,之,SCONJ
1743,妹,NOUN
1744,曰,VERB
1745,庄,NOUN
1746,姜,VERB
1747,美,VERB
1748,而,CCONJ
1749,无,NOUN
1750,子,NOUN
1751,卫,NOUN
1752,人,NOUN
1753,所,PART
1754,为,VERB
1755,赋,NOUN
1756,《,NOUN
1757,硕,NOUN
1758,人,NOUN
1759,》,NOUN
1760,也,PART
1761,又,ADV
1762,娶,VERB
1763,于,ADP
1764,陈,NOUN
1765,曰,VERB
1766,厉,NOUN
1767,妫,NOUN
1768,生,VERB
1769,孝,PROPN
1770,伯,NOUN
1771,早,ADV
1772,死,VERB
1773,其,PRON
1774,娣,NOUN
1775,戴,PROPN
1776,妫,PROPN
1777,生,VERB
1778,桓,PROPN
1779,公,NOUN
1780,庄,PROPN
1781,姜,PROPN
1782,以,ADV
1783,为,VERB
1784,己,PRON
1785,子,NOUN
1786,公,NOUN
1787,子,NOUN
1788,州,NOUN
1789,吁,INTJ
1790,嬖,NOUN
1791,人,NOUN
1792,之,SCONJ
1793,子,NOUN
1794,也,PART
1795,有,VERB
1796,宠,NOUN
1797,而,CCONJ
1798,好,VERB
1799,兵,NOUN
1800,公,NOUN
1801,弗,ADV
1802,禁,VERB
1803,庄,PROPN
1804,姜,PROPN
1805,恶,PROPN
1806,之,SCONJ
1807,石,PROPN
1808,碏,PROPN
1809,谏,PROPN
1810,曰,VERB
1811,臣,NOUN
1812,闻,VERB
1813,爱,NOUN
1814,子,NOUN
1815,教,VERB
1816,之,PRON
1817,以,VERB
1818,义,NOUN
1819,方,NOUN
1820,弗,ADV
1821,纳,VERB
1822,于,ADP
1823,邪,PART
1824,骄,VERB
1825,奢,VERB
1826,淫,VERB
1827,泆,VERB
1828,所,PART
1829,自,PRON
1830,邪,PART
1831,也,PART
1832,四,NUM
1833,者,PART
1834,之,SCONJ
1835,来,NOUN
1836,宠,NOUN
1837,禄,NOUN
1838,过,NOUN
1839,也,PART
1840,将,ADV
1841,立,VERB
1842,州,NOUN
1843,吁,INTJ
1844,乃,ADV
1845,定,VERB
1846,之,PRON
1847,矣,PART
1848,若,VERB
1849,犹,NOUN
1850,未,ADV
1851,也,PART
1852,阶,VERB
1853,之,PRON
1854,为,VERB
1855,祸,NOUN
1856,夫,PART
1857,宠,NOUN
1858,而,CCONJ
1859,不,ADV
1860,骄,VERB
1861,骄,NOUN
1862,而,CCONJ
1863,能,AUX
1864,降,VERB
1865,降,VERB
1866,而,CCONJ
1867,不,ADV
1868,憾,VERB
1869,憾,VERB
1870,而,CCONJ
1871,能,AUX
1872,珍,VERB
1873,者,PART
1874,鲜,VERB
1875,矣,PART
1876,且,ADV
1877,夫,PART
1878,贱,NOUN
1879,妨,VERB
1880,贵,NOUN
1881,少陵,PROPN
1882,长,NOUN
1883,远,PROPN
1884,间,NOUN
1885,亲,NOUN
1886,新,VERB
1887,间,NOUN
1888,旧,NOUN
1889,小,ADV
1890,加,VERB
1891,大,VERB
1892,淫,NOUN
1893,破,VERB
1894,义,NOUN
1895,所,PART
1896,谓,VERB
1897,六,NUM
1898,逆,VERB
1899,也,PART
1900,君,NOUN
1901,义,NOUN
1902,臣,NOUN
1903,行,VERB
1904,父,NOUN
1905,慈,NOUN
1906,子,NOUN
1907,孝,VERB
1908,兄,NOUN
1909,爱,NOUN
1910,弟,NOUN
1911,敬,VERB
1912,所,PART
1913,谓,VERB
1914,六,NUM
1915,顺,NOUN
1916,也,PART
1917,去,VERB
1918,顺,NOUN
1919,效,VERB
1920,逆,VERB
1921,所,PART
1922,以,ADV
1923,速,VERB
1924,祸,NOUN
1925,也,PART
1926,君,NOUN
1927,人,NOUN
1928,者,PART
1929,将,VERB
1930,祸,NOUN
1931,是,PRON
1932,务,NOUN
1933,去,VERB
1934,而,CCONJ
1935,速,VERB
1936,之,PRON
1937,无,NOUN
1938,乃,ADV
1939,不,ADV
1940,可,VERB
1941,乎,PART
1942,弗,ADV
1943,听,VERB
1944,其,PRON
1945,子,NOUN
1946,厚,VERB
1947,与,PROPN
1948,州,NOUN
1949,吁,INTJ
1950,游,VERB
1951,禁,VERB
1952,之,PRON
1953,不,ADV
1954,可,VERB
1955,桓,PROPN
1956,公,NOUN
1957,立,VERB
1958,乃,ADV
1959,老,VERB
1960,隐,PROPN
1961,公,NOUN
1962,四,NUM
1963,年,NOUN
1964,【,NOUN
1965,经,NOUN
1966,】,NOUN
1967,四,NUM
1968,年,NOUN
1969,春,NOUN
1970,王,NOUN
1971,二,NUM
1972,月,NOUN
1973,莒,PROPN
1974,人,NOUN
1975,伐,VERB
1976,杞,PROPN
1977,取,VERB
1978,牟娄,PROPN
1979,戊申,NUM
1980,卫,PROPN
1981,州,NOUN
1982,吁,VERB
1983,弑,VERB
1984,其,PRON
1985,君,NOUN
1986,完,VERB
1987,夏,PROPN
1988,公,NOUN
1989,及,ADP
1990,宋,PROPN
1991,公,NOUN
1992,遇,VERB
1993,于,ADP
1994,清,VERB
1995,宋,PROPN
1996,公,NOUN
1997,陈,NOUN
1998,侯,NOUN
1999,蔡,PROPN
2000,人,NOUN
2001,卫,VERB
2002,人,NOUN
2003,伐,VERB
2004,郑,PROPN
2005,秋,NOUN
2006,翚,NOUN
2007,帅,NOUN
2008,师,PROPN
2009,会,VERB
2010,宋,PROPN
2011,公,NOUN
2012,陈,NOUN
2013,侯,NOUN
2014,蔡,PROPN
2015,人,NOUN
2016,卫,VERB
2017,人,NOUN
2018,伐,VERB
2019,郑,PROPN
2020,九,NUM
2021,月,NOUN
2022,卫,PROPN
2023,人,NOUN
2024,杀,PROPN
2025,州,NOUN
2026,吁,VERB
2027,于,ADP
2028,濮,PROPN
2029,冬,NOUN
2030,十,NUM
2031,有,ADP
2032,二,NUM
2033,月,NOUN
2034,卫,NOUN
2035,人,NOUN
2036,立,VERB
2037,晋,NOUN
2038,【,NUM
2039,传】,NOUN
2040,四,NUM
2041,年,NOUN
2042,春,NOUN
2043,卫,PROPN
2044,州,NOUN
2045,吁,VERB
2046,弑,VERB
2047,桓,PROPN
2048,公,NOUN
2049,而,CCONJ
2050,立,VERB
2051,公,NOUN
2052,与,NOUN
2053,宋,PROPN
2054,公,NOUN
2055,为,PROPN
2056,会,NOUN
2057,将,PROPN
2058,寻,NOUN
2059,宿,VERB
2060,之,SCONJ
2061,盟,NOUN
2062,未,ADV
2063,及,VERB
2064,期,NOUN
2065,卫,NOUN
2066,人,NOUN
2067,来,ADV
2068,告,VERB
2069,乱,NOUN
2070,夏,PROPN
2071,公,NOUN
2072,及,ADP
2073,宋,PROPN
2074,公,NOUN
2075,遇,VERB
2076,于,ADP
2077,清,PROPN
2078,宋,PROPN
2079,殇,PROPN
2080,公,NOUN
2081,之,SCONJ
2082,即,VERB
2083,位,NOUN
2084,也,PART
2085,公,NOUN
2086,子,NOUN
2087,冯,PROPN
2088,出,VERB
2089,奔,VERB
2090,郑,NOUN
2091,郑,NOUN
2092,人,NOUN
2093,欲,AUX
2094,纳,VERB
2095,之,PRON
2096,及,VERB
2097,卫,PROPN
2098,州,NOUN
2099,吁,PROPN
2100,立,VERB
2101,将,ADV
2102,修,VERB
2103,先,NOUN
2104,君,NOUN
2105,之,SCONJ
2106,怨,NOUN
2107,于,ADP
2108,郑,NOUN
2109,",",PROPN
2110,而,CCONJ
2111,求,VERB
2112,宠,NOUN
2113,于,ADP
2114,诸,PROPN
2115,侯,NOUN
2116,以,ADV
2117,和,VERB
2118,其,PRON
2119,民,NOUN
2120,",",PROPN
2121,使,VERB
2122,告,VERB
2123,于,ADP
2124,宋,PROPN
2125,曰,VERB
2126,君,NOUN
2127,若,ADV
2128,伐,VERB
2129,郑,PROPN
2130,以,ADV
2131,除,VERB
2132,君,NOUN
2133,害,VERB
2134,君,NOUN
2135,为,SCONJ
2136,主,NOUN
2137,敝,VERB
2138,邑,NOUN
2139,以,VERB
2140,赋,NOUN
2141,与,NOUN
2142,陈,NOUN
2143,蔡,PROPN
2144,従,PROPN
2145,则,NOUN
2146,卫,NOUN
2147,国,NOUN
2148,之,SCONJ
2149,愿,NOUN
2150,也,PART
2151,宋,PROPN
2152,人,NOUN
2153,许,VERB
2154,之,PRON
2155,于,ADP
2156,是,PRON
2157,陈,PROPN
2158,蔡,PROPN
2159,方,PROPN
2160,睦,VERB
2161,于,ADP
2162,卫,PROPN
2163,故,ADV
2164,宋,PROPN
2165,公,NOUN
2166,陈,PROPN
2167,侯,NOUN
2168,蔡,PROPN
2169,人,NOUN
2170,卫,PROPN
2171,人,NOUN
2172,伐,VERB
2173,郑,PROPN
2174,围,VERB
2175,其,PRON
2176,东,NOUN
2177,门,NOUN
2178,五,NUM
2179,日,NOUN
2180,而,CCONJ
2181,还,VERB
2182,公,NOUN
2183,问,VERB
2184,于,ADP
2185,众仲,PROPN
2186,曰,VERB
2187,卫,PROPN
2188,州,NOUN
2189,吁,INTJ
2190,其,PRON
2191,成,VERB
2192,乎,PART
2193,对,PROPN
2194,曰,VERB
2195,臣,NOUN
2196,闻,VERB
2197,以,VERB
2198,德,NOUN
2199,和,VERB
2200,民,NOUN
2201,不,ADV
2202,闻,VERB
2203,以,VERB
2204,乱,NOUN
2205,以,VERB
2206,乱,NOUN
2207,犹,NOUN
2208,治,VERB
2209,丝,NOUN
2210,而,CCONJ
2211,棼,VERB
2212,之,PRON
2213,也,PART
2214,夫,PART
2215,州,NOUN
2216,吁,NOUN
2217,阻,VERB
2218,兵,NOUN
2219,而,CCONJ
2220,安,ADV
2221,忍,VERB
2222,阻,VERB
2223,兵,NOUN
2224,无,NOUN
2225,众安,NOUN
2226,忍,VERB
2227,无,NOUN
2228,亲,NOUN
2229,众,NOUN
2230,叛,VERB
2231,亲,NOUN
2232,离,NOUN
2233,难,NOUN
2234,以,ADV
2235,济,VERB
2236,矣,PART
2237,夫,PART
2238,兵,NOUN
2239,犹,NOUN
2240,火,NOUN
2241,也,PART
2242,弗,ADV
2243,戢,VERB
2244,将,ADV
2245,自,PRON
2246,焚,VERB
2247,也,PART
2248,夫,PART
2249,州,NOUN
2250,吁,PROPN
2251,弑,VERB
2252,其,PRON
2253,君,NOUN
2254,而,CCONJ
2255,虐,VERB
2256,用,VERB
2257,其,PRON
2258,民,NOUN
2259,于,ADP
2260,是,PRON
2261,乎,PART
2262,不,ADV
2263,务,VERB
2264,令,VERB
2265,德,NOUN
2266,而,CCONJ
2267,欲,AUX
2268,以,VERB
2269,乱,NOUN
2270,成,VERB
2271,必,ADV
2272,不,ADV
2273,免,VERB
2274,矣,PART
2275,秋,NOUN
2276,诸,NOUN
2277,侯,NOUN
2278,复,VERB
2279,伐,VERB
2280,郑,PROPN
2281,宋,PROPN
2282,公,NOUN
2283,使,VERB
2284,来,NOUN
2285,乞,VERB
2286,师,PROPN
2287,公,NOUN
2288,辞,NOUN
2289,之,SCONJ
2290,羽,NOUN
2291,父,NOUN
2292,请,NOUN
2293,以,VERB
2294,师,NOUN
2295,会,VERB
2296,之,PRON
2297,公,NOUN
2298,弗,ADV
2299,许,VERB
2300,固,ADV
2301,请,VERB
2302,而,CCONJ
2303,行,VERB
2304,故,ADV
2305,书,NOUN
2306,曰,VERB
2307,翚,NOUN
2308,帅,NOUN
2309,师,NOUN
2310,疾,VERB
2311,之,PRON
2312,也,PART
2313,诸,NOUN
2314,侯,NOUN
2315,之,SCONJ
2316,师,NOUN
2317,败,NOUN
2318,郑,NOUN
2319,徒,NOUN
2320,兵,NOUN
2321,取,VERB
2322,其,PRON
2323,禾,NOUN
2324,而,CCONJ
2325,还,VERB
2326,州,NOUN
2327,吁,NOUN
2328,未,ADV
2329,能,AUX
2330,和,VERB
2331,其,PRON
2332,民,NOUN
2333,厚,VERB
2334,问定,PROPN
2335,君,NOUN
2336,于,ADP
2337,石,NOUN
2338,子,NOUN
2339,石子,PROPN
2340,曰,VERB
2341,王,NOUN
2342,觐,PROPN
2343,为,ADV
2344,可,VERB
2345,曰,VERB
2346,何,PRON
2347,以,VERB
2348,得,VERB
2349,觐,NOUN
2350,曰,VERB
2351,陈,PROPN
2352,桓,PROPN
2353,公,NOUN
2354,方,ADV
2355,有,VERB
2356,宠,NOUN
2357,于,ADP
2358,王,NOUN
2359,陈,NOUN
2360,卫,NOUN
2361,方,ADV
2362,睦,VERB
2363,若,VERB
2364,朝,NOUN
2365,陈,NOUN
2366,使,VERB
2367,请,NOUN
2368,必,ADV
2369,可,AUX
2370,得,VERB
2371,也,PART
2372,厚,VERB
2373,従,PROPN
2374,州,NOUN
2375,吁,INTJ
2376,如,VERB
2377,陈石,PROPN
2378,碏,NOUN
2379,使,NOUN
2380,告,VERB
2381,于,ADP
2382,陈,NOUN
2383,曰,VERB
2384,卫,NOUN
2385,国,NOUN
2386,褊,VERB
2387,小,VERB
2388,老,VERB
2389,夫,NOUN
2390,耄,NOUN
2391,矣,PART
2392,无,ADV
2393,能,AUX
2394,为,VERB
2395,也,PART
2396,此,PRON
2397,二,NUM
2398,人,NOUN
2399,者,PART
2400,实,ADV
2401,弑,VERB
2402,寡,VERB
2403,君,NOUN
2404,敢,AUX
2405,即,ADV
2406,图,NOUN
2407,之,SCONJ
2408,陈,NOUN
2409,人,NOUN
2410,执,VERB
2411,之,PRON
2412,而,CCONJ
2413,请,VERB
2414,莅,NOUN
2415,于,ADP
2416,卫,NOUN
2417,九,NUM
2418,月,NOUN
2419,卫,PROPN
2420,人,NOUN
2421,使,VERB
2422,右,NOUN
2423,宰,PROPN
2424,丑,PROPN
2425,莅,VERB
2426,杀,PROPN
2427,州,NOUN
2428,吁,VERB
2429,于,ADP
2430,濮石,PROPN
2431,碏,NOUN
2432,使,VERB
2433,其,PRON
2434,宰,NOUN
2435,乳,VERB
2436,羊,NOUN
2437,肩,NOUN
2438,莅,NOUN
2439,杀,NOUN
2440,石,NOUN
2441,厚,VERB
2442,于,ADP
2443,陈,NOUN
2444,君子,NOUN
2445,曰,VERB
2446,石,PROPN
2447,碏,NOUN
2448,纯,VERB
2449,臣,NOUN
2450,也,PART
2451,恶,PROPN
2452,州,NOUN
2453,吁,VERB
2454,而,CCONJ
2455,厚,ADV
2456,与,VERB
2457,焉,PART
2458,‘,NOUN
2459,大,VERB
2460,义,NOUN
2461,灭,NOUN
2462,亲,NOUN
2463,‘,NOUN
2464,其,PRON
2465,是,PRON
2466,之,SCONJ
2467,谓,VERB
2468,乎,PART
2469,卫,PROPN
2470,人,NOUN
2471,逆,VERB
2472,公,NOUN
2473,子,NOUN
2474,晋,PROPN
2475,于,ADP
2476,邢,PROPN
2477,冬,NOUN
2478,十二,NUM
2479,月,NOUN
2480,宣,PROPN
2481,公,NOUN
2482,即,VERB
2483,位,NOUN
2484,书,NOUN
2485,曰,VERB
2486,卫,NOUN
2487,人,NOUN
2488,立,VERB
2489,晋,NOUN
2490,众,NOUN
2491,也,PART
2492,隐,PROPN
2493,公,NOUN
2494,五,NUM
2495,年,NOUN
2496,【,NOUN
2497,经,NOUN
2498,】,NOUN
2499,五,NUM
2500,年,NOUN
2501,春,NOUN
2502,公,NOUN
2503,矢,NOUN
2504,鱼,VERB
2505,于,ADP
2506,棠夏,PROPN
2507,四,NUM
2508,月,NOUN
2509,葬,VERB
2510,卫,PROPN
2511,桓,PROPN
2512,公,NOUN
2513,秋,NOUN
2514,卫,NOUN
2515,师,NOUN
2516,入,VERB
2517,郕,NOUN
2518,九,NUM
2519,月,NOUN
2520,考,VERB
2521,仲子,PROPN
2522,之,SCONJ
2523,宫,NOUN
2524,初,NOUN
2525,献,VERB
2526,六,NUM
2527,羽,NOUN
2528,邾,PROPN
2529,人,NOUN
2530,郑,VERB
2531,人,NOUN
2532,伐,VERB
2533,宋,PROPN
2534,螟,NOUN
2535,冬,NOUN
2536,十,NUM
2537,有,ADP
2538,二,NUM
2539,月,NOUN
2540,辛巳,PROPN
2541,公,NOUN
2542,子,NOUN
2543,彄,PROPN
2544,卒,VERB
2545,宋,PROPN
2546,人,NOUN
2547,伐,VERB
2548,郑,PROPN
2549,围,NOUN
2550,长,NOUN
2551,葛,NOUN
2552,【,NOUN
2553,传,NOUN
2554,】,NOUN
2555,五,NUM
2556,年,NOUN
2557,春,NOUN
2558,公,NOUN
2559,将,NOUN
2560,如,VERB
2561,棠观,PROPN
2562,鱼,NOUN
2563,者,PART
2564,臧僖,PROPN
2565,伯谏,PROPN
2566,曰,VERB
2567,凡,VERB
2568,物,NOUN
2569,不,ADV
2570,足,AUX
2571,以,VERB
2572,讲,VERB
2573,大,VERB
2574,事,NOUN
2575,其,PRON
2576,材,NOUN
2577,不,ADV
2578,足,AUX
2579,以,VERB
2580,备,NOUN
2581,器,NOUN
2582,用,VERB
2583,则,NOUN
2584,君,NOUN
2585,不,ADV
2586,举,VERB
2587,焉,PART
2588,君,NOUN
2589,将,VERB
2590,纳,VERB
2591,民,NOUN
2592,于,ADP
2593,轨,NOUN
2594,物,NOUN
2595,者,PART
2596,也,PART
2597,故,ADV
2598,讲,NOUN
2599,事,NOUN
2600,以,ADV
2601,度,VERB
2602,轨,NOUN
2603,量,VERB
2604,谓,NOUN
2605,之,SCONJ
2606,轨,NOUN
2607,取,VERB
2608,材,NOUN
2609,以,ADV
2610,章,VERB
2611,物,NOUN
2612,采,NOUN
2613,谓,NOUN
2614,之,SCONJ
2615,物,NOUN
2616,不,ADV
2617,轨,VERB
2618,不,ADV
2619,物,NOUN
2620,谓,PROPN
2621,之,SCONJ
2622,乱,NOUN
2623,政,NOUN
2624,乱,PROPN
2625,政,NOUN
2626,亟,ADV
2627,行,VERB
2628,所,PART
2629,以,ADV
2630,败,VERB
2631,也,PART
2632,故,ADV
2633,春,NOUN
2634,蒐,VERB
2635,夏,NOUN
2636,苗,NOUN
2637,秋,NOUN
2638,狝,NOUN
2639,冬,NOUN
2640,狩,VERB
2641,皆,ADV
2642,于,VERB
2643,农,NOUN
2644,隙,NOUN
2645,以,ADV
2646,讲,VERB
2647,事,NOUN
2648,也,PART
2649,三,NUM
2650,年,NOUN
2651,而,CCONJ
2652,治,VERB
2653,兵,NOUN
2654,入,VERB
2655,而,CCONJ
2656,振,VERB
2657,旅,NOUN
2658,归,NOUN
2659,而,CCONJ
2660,饮,NOUN
2661,至,VERB
2662,以,VERB
2663,数,NOUN
2664,军,NOUN
2665,实,NOUN
2666,昭,VERB
2667,文,NOUN
2668,章,NOUN
2669,明,VERB
2670,贵,NOUN
2671,贱,PROPN
2672,辨,PROPN
2673,等,NOUN
2674,列,VERB
2675,顺,NOUN
2676,少,VERB
2677,长,NOUN
2678,习,NOUN
2679,威,VERB
2680,仪,NOUN
2681,也,PART
2682,鸟,NOUN
2683,兽,NOUN
2684,之,SCONJ
2685,肉,NOUN
2686,不,ADV
2687,登,VERB
2688,于,ADP
2689,俎,NOUN
2690,皮,NOUN
2691,革,NOUN
2692,齿,NOUN
2693,牙,NOUN
2694,骨,NOUN
2695,角,NOUN
2696,毛,NOUN
2697,羽,PROPN
2698,不,ADV
2699,登,VERB
2700,于,ADP
2701,器,NOUN
2702,则,ADV
2703,公,NOUN
2704,不,ADV
2705,射,VERB
2706,古,NOUN
2707,之,PRON
2708,制,VERB
2709,也,PART
2710,若,VERB
2711,夫,PART
2712,山,NOUN
2713,林,NOUN
2714,川,NOUN
2715,泽,NOUN
2716,之,SCONJ
2717,实,NOUN
2718,器,NOUN
2719,用,NOUN
2720,之,SCONJ
2721,资,NOUN
2722,皂,NOUN
2723,隶,NOUN
2724,之,SCONJ
2725,事,NOUN
2726,官,NOUN
2727,司,NOUN
2728,之,SCONJ
2729,守,NOUN
2730,非,ADV
2731,君,NOUN
2732,所,PART
2733,及,VERB
2734,也,PART
2735,公,NOUN
2736,曰,VERB
2737,吾,PRON
2738,将,ADV
2739,略,VERB
2740,地,NOUN
2741,焉,PART
2742,遂,ADV
2743,往,VERB
2744,陈,NOUN
2745,鱼,NOUN
2746,而,CCONJ
2747,观,VERB
2748,之,PRON
2749,僖,PROPN
2750,伯称,PROPN
2751,疾,VERB
2752,不,ADV
2753,従,VERB
2754,书,NOUN
2755,曰,VERB
2756,公,NOUN
2757,矢,NOUN
2758,鱼,VERB
2759,于,ADP
2760,棠,PROPN
2761,非,ADV
2762,礼,NOUN
2763,也,PART
2764,且,ADV
2765,言,VERB
2766,远,NOUN
2767,地,NOUN
2768,也,PART
2769,曲,VERB
2770,沃,VERB
2771,庄,NOUN
2772,伯,NOUN
2773,以,ADV
2774,郑,VERB
2775,人,NOUN
2776,邢,PROPN
2777,人,NOUN
2778,伐,VERB
2779,翼,NOUN
2780,王,NOUN
2781,使,VERB
2782,尹,PROPN
2783,氏,NOUN
2784,武,PROPN
2785,氏,NOUN
2786,助,VERB
2787,之,PRON
2788,翼,PROPN
2789,侯,NOUN
2790,奔,VERB
2791,随,PROPN
2792,夏,PROPN
2793,葬,VERB
2794,卫,PROPN
2795,桓,PROPN
2796,公,NOUN
2797,卫,NOUN
2798,乱,NOUN
2799,是,PRON
2800,以,VERB
2801,缓,NOUN
2802,四,NUM
2803,月,NOUN
2804,郑,PROPN
2805,人,NOUN
2806,侵,VERB
2807,卫,PROPN
2808,牧,NOUN
2809,以,ADV
2810,报,VERB
2811,东,NOUN
2812,门,NOUN
2813,之,SCONJ
2814,役,NOUN
2815,卫,PROPN
2816,人,NOUN
2817,以,VERB
2818,燕,PROPN
2819,师,NOUN
2820,伐,VERB
2821,郑,PROPN
2822,郑,NOUN
2823,祭,VERB
2824,足,NOUN
2825,原,NOUN
2826,繁,VERB
2827,泄,VERB
2828,驾,NOUN
2829,以,VERB
2830,三,NUM
2831,军,NOUN
2832,军,VERB
2833,其,PRON
2834,前,NOUN
2835,使,VERB
2836,曼,PROPN
2837,伯,NOUN
2838,与,NOUN
2839,子,NOUN
2840,元,PROPN
2841,潜,PROPN
2842,军,VERB
2843,军,VERB
2844,其,PRON
2845,后,NOUN
2846,燕,PROPN
2847,人,NOUN
2848,畏,VERB
2849,郑,NOUN
2850,三,NUM
2851,军,VERB
2852,而,CCONJ
2853,不,ADV
2854,虞,VERB
2855,制,VERB
2856,人,NOUN
2857,六,NUM
2858,月,NOUN
2859,郑,NOUN
2860,二,NUM
2861,公,NOUN
2862,子,NOUN
2863,以,VERB
2864,制,VERB
2865,人,NOUN
2866,败,VERB
2867,燕,PROPN
2868,师,NOUN
2869,于,ADP
2870,北,NOUN
2871,制,NOUN
2872,君子,NOUN
2873,曰,VERB
2874,不,ADV
2875,备,VERB
2876,不,ADV
2877,虞,VERB
2878,不,ADV
2879,可,AUX
2880,以,VERB
2881,师,VERB
2882,曲沃,PROPN
2883,叛,VERB
2884,王,NOUN
2885,秋,PROPN
2886,王,NOUN
2887,命,VERB
2888,虢,PROPN
2889,公,NOUN
2890,伐,VERB
2891,曲沃,PROPN
2892,而,CCONJ
2893,立,VERB
2894,哀,PROPN
2895,侯,NOUN
2896,于,ADP
2897,翼,NOUN
2898,卫,NOUN
2899,之,SCONJ
2900,乱,NOUN
2901,也,PART
2902,郕,NOUN
2903,人,NOUN
2904,侵,VERB
2905,卫,NOUN
2906,故,ADV
